SITE_ID,SENSOR_SLOT_ID,START_DATETIME,END_DATETIME,INSTANCE,SERIAL_NUMBER,COMMENTS
LULLN,HYGROCLIP,2016-01-26 09:30:00,2016-06-10 12:00:00,2.0,61212089,Replaced during CSL PPM
LULLN,HYGROCLIP,2016-06-10 12:00:00,2017-03-22 09:00:00,3.0,61223037,
LULLN,HYGROCLIP,2017-03-22 11:30:00,2018-10-26 09:00:00,4.0,61019521 ,Replaced during CSL PPM
LULLN,HYGROCLIP_A,2018-10-26 10:00:00,2019-11-22 00:00:00,5.0,20269344,Replaced during CSL PPM
LULLN,HF1,2018-10-26 11:00:00,,2.0,4375,Replaced during CSL PPM
LULLN,PHENOCAM_LENS1,2018-10-26 12:00:00,,2.0,5913073,"IP:10.12.108.158, IP recorded at 2020 PPM 192.168.1.1"
LULLN,PHENOCAM_LENS2,2018-10-26 12:00:00,,2.0,5920607,"IP:10.12.108.158, IP recorded at 2020 PPM 192.168.1.1"
PORTN,HYGROCLIP_A,2018-11-07 11:30:00,2020-01-28 00:00:00,3.0,20269339,Replaced during CSL PPM
PORTN,TDT2,2018-11-07 11:30:00,2021-07-06 00:00:00,4.0,6503274,Replaced during CSL PPM
PORTN,PHENOCAM_LENS1,2018-11-07 12:00:00,,2.0,5392952,IP:10.16.58.159 Replaced during CSL PPM
PORTN,PHENOCAM_LENS2,2018-11-07 12:00:00,,2.0,5392946,IP:10.16.58.159 Replaced during CSL PPM
REDHL,ETHERNET_115,2018-10-24 12:00:00,2020-09-29 10:00:00,2.0,14165,Replaced during CSL PPM
REDHL,HYGROCLIP,2017-03-23 09:30:00,2018-10-24 09:00:00,2.0,61212073,Replaced during CSL PPM
REDHL,HYGROCLIP_A,2018-10-24 14:30:00,2020-01-30 00:00:00,3.0,20269337,Replaced during CSL PPM
REDHL,HYGROCLIP,2016-02-18 16:00:00,2017-03-23 09:00:00,1.0,61222886,
ALIC1,HYGROCLIP,2016-07-28 12:00:00,2018-12-20 09:00:00,2.0,61222869,Replaced during CSL PPM
ALIC1,HYGROCLIP_A,2018-12-20 09:30:00,2020-02-13 00:00:00,3.0,20269171,Replaced during CSL PPM
ALIC1,TDT2,2018-12-20 15:00:00,,2.0,6503267,Replaced during CSL PPM
ALIC1,PHENOCAM_LENS1,2018-12-20 12:00:00,,2.0,5913758,IP:10.12.112.166 Replaced during CSL PPM
ALIC1,PHENOCAM_LENS2,2018-12-20 12:00:00,,2.0,5914320,IP:10.12.112.166 Replaced during CSL PPM
LIZRD,4CR,2018-12-06 12:00:00,2021-04-20 12:00:00,2.0,2755,Replaced during CSL PPM
LIZRD,HYGROCLIP_A,2018-12-06 12:00:00,2019-12-13 10:00:00,3.0,20269332,Replaced during CSL PPM
LIZRD,PHENOCAM_LENS1,2018-12-06 12:00:00,,2.0,5915161,IP:10.12.108.161 Replaced during CSL PPM
LIZRD,PHENOCAM_LENS2,2018-12-06 12:00:00,,2.0,5915241,IP:10.12.108.161 Replaced during CSL PPM
CHOBH,CHAIN,2018-11-08 12:00:00,,1.0,,Installed during CSL PPM
CHOBH,HYGROCLIP_A,2018-11-08 12:00:00,2019-11-27 00:00:00,3.0,20269350,Replaced during CSL PPM
CHOBH,PHENOCAM_LENS1,2018-11-08 12:00:00,,2.0,5368209,IP:10.16.91.35 Replaced during CSL PPM
CHOBH,PHENOCAM_LENS2,2018-11-08 12:00:00,,2.0,5357558,IP:10.16.91.35 Replaced during CSL PPM
CHOBH,STP,2018-11-08 12:00:00,,2.0,2247,Replaced during CSL PPM
MOREM,RG,2019-05-20 00:00:00,2020-06-19 11:13:00,2.0,329002,Removed due to false measurements
STIPS,PHENOCAM_LENS1,2018-07-12 12:00:00,,2.0,5368223,Replaced during RM - JT
STIPS,PHENOCAM_LENS2,2018-07-12 12:00:00,,2.0,5411062,Replaced during RM - JT
LIZRD,AWS_ANEM,2019-05-25 00:00:00,,2.0,191205,Replaced mount for stainless steel unit as well
STGHT,PHENOCAM_LENS1,2018-08-23 12:00:00,2020-07-21 00:00:00,2.0,5925750,IP:10.22.79.195 Replaced during CSL PPM
STGHT,PHENOCAM_LENS2,2018-08-23 12:00:00,2020-07-21 00:00:00,2.0,5886843,IP:10.22.79.195 Replaced during CSL PPM
MOORH,RG,2019-07-31 00:00:00,2022-06-16 09:00:00,1.0,342191,New cal from OTT 1.50.3
HYBRY,RG,2019-08-01 10:00:00,2020-07-24 12:20:00,2.0,387939,Swapped during RM due to suspect data
MOORH,4CR,2019-09-04 00:00:00,2022-06-16 12:00:00,2.0,2129,
MOORH,HYGROCLIP_A,2019-09-04 00:00:00,2020-08-11 00:00:00,5.0,20134980,Replaced during PPM
MOORH,SNOW_DEPTH,2019-09-04 00:00:00,2020-08-11 00:00:00,4.0,11155,Removed during PPM
MOORH,AWS_ANEM,2019-09-18 00:00:00,2021-05-13 09:00:00,2.0,140301,Replaced at 2nd PPM visit
ALIC1,RG,2019-10-10 00:00:00,2022-06-09 09:00:00,2.0,340998,
LULLN,RG,2019-10-10 00:00:00,2020-06-16 09:08:00,2.0,387938,Removed due to false measurements
BUNNY,PROFILE3,2015-01-27 00:30:00,2019-09-11 00:00:00,1.0,35906,Removed at PPM
NWYKE,RG,2019-11-20 00:00:00,2019-12-12 09:00:00,3.0,PL2L-451532,New insulated unit
HADLW,LOGGER,2019-12-11 10:30:00,2020-11-18 00:00:00,2.0,8803,Cal Date 13/06/19
HADLW,ETHERNET_116,2019-12-11 10:30:00,,1.0,6360,
HOLLN,4CR,2019-12-03 00:00:00,2021-05-20 09:00:00,4.0,2127,PPM
HOLLN,AWS,2019-12-03 00:00:00,2021-05-20 09:00:00,3.0,14080006,PPPM
HOLLN,HYGROCLIP_A,2019-12-03 00:00:00,2020-08-06 00:00:00,7.0,20134991,Replaced during CSL PPM
CHOBH,4CR,2015-02-24 14:00:00,2019-11-27 00:00:00,1.0,2151,PPM
CHOBH,4CR,2019-11-27 00:00:00,2022-08-09 09:00:00,2.0,2146,PPM
CHOBH,HYGROCLIP_A,2019-11-27 00:00:00,2020-10-14 00:00:00,4.0,20134557,PPM
CHOBH,TDT2,2019-11-27 00:00:00,,3.0,6503198,Faulty
CHOBH,TDT2,2015-02-24 14:00:00,2018-11-08 00:00:00,1.0,6501065,PPM
RISEH,RG,2020-07-10 09:11:00,,3.0,PL2L-451530,
CHOBH,TDT2,2018-11-08 00:00:00,2019-11-27 00:00:00,2.0,6013229,PPM - faulty
CHOBH,PROFILE2,2015-02-24 14:00:00,2019-11-27 00:00:00,1.0,35914,Removed during PPM
STIPS,ETHERNET_116,2020-01-23 00:00:00,,2.0,4726,
HYBRY,RH,2019-11-26 00:00:00,2020-10-13 00:00:00,3.0,N5050079,PPM
HYBRY,PA,2019-11-26 00:00:00,2021-05-27 09:00:00,2.0,K4840006,"PPM, SN recorded on 13/10/20 PPM K4840006"
LIZRD,PROFILE1,2014-10-17 12:00:00,2019-12-13 10:00:00,1.0,35871,Removed during CSL PPM
LIZRD,PROFILE3,2014-10-17 12:00:00,2019-12-13 10:00:00,1.0,35873,Removed during CSL PPM
LIZRD,AWS,2019-12-13 12:00:00,2021-04-28 09:00:00,2.0,14080002,Replaced during CSL PPM
LIZRD,HYGROCLIP_A,2019-12-13 12:00:00,2020-08-27 00:00:00,4.0,20269164,Replaced during CSL PPM
LIZRD,ETHERNET_116,2019-12-13 15:30:00,,2.0,6365,Replaced during CSL PPM
NWYKE,4CR,2019-12-12 14:30:00,,2.0,2132,Replaced during CSL PPM
NWYKE,AWS,2019-12-12 13:30:00,2021-04-21 12:00:00,2.0,14080007,Replaced during CSL PPM
NWYKE,HYGROCLIP_A,2019-12-12 13:30:00,2020-08-28 00:00:00,6.0,20135087,Replaced during CSL PPM
NWYKE,RG,2019-12-12 14:30:00,2020-08-28 00:00:00,4.0,PL2L-451506,Replaced during CSL PPM
SYDLG,RH,2019-12-10 13:00:00,2020-08-25 00:00:00,2.0,N5050075,Replaced during CSL PPM
BUNNY,MODEM_PRO,2020-06-10 09:45:00,2021-04-13 12:00:00,2.0,8673770219219303,Replaced by DR during RM. CSL SN recorded at PPM 111803080076
BUNNY,TDT1,2020-06-10 11:30:00,,3.0,6503214,Replaced by DR during RM
RISEH,MODEM_PRO,2020-07-10 08:05:00,2020-08-06 10:40:00,1.0,867377021888155,Replaced due to comms issues
ROTHD,4CR,2020-08-05 11:30:00,,4.0,1940,Replaced during RM due to previous sensor LWin being smashed
RISEH,LOGGER,2020-08-06 10:30:00,2020-11-04 00:00:00,2.0,12804,Cal date 19/11/2018
RISEH,MODEM_PRO,2020-08-06 10:40:00,2021-04-14 12:00:00,2.0,869715037691741,111808080006
RISEH,ETHERNET_116,2019-11-14 12:00:00,2020-08-06 10:30:00,2.0,6580,Removed during RM due to Ethernet failure.
RISEH,ETHERNET_116,2020-08-06 10:30:00,,3.0,4725,
MOREM,PA,2020-07-22 00:00:00,,2.0,K4840003,Installed at PPM
MOREM,RH,2020-07-22 00:00:00,2021-07-09 12:00:00,3.0,M2920118,
HLACY,PA,2020-07-29 00:00:00,2022-05-24 09:00:00,2.0,L1710068,
HLACY,RH,2020-07-29 00:00:00,2021-05-06 08:00:00,3.0,M2920123,
LULLN,PHENOCAM,2018-10-26 00:00:00,,1.0,10.12.108.158,S14. IP recorded at 2020 PPM 192.168.1.1
COCHN,4CR,2017-08-23 00:00:00,2020-11-12 00:00:00,1.0,2458,
COCHN,AWS_ANEM,2017-08-23 00:00:00,2020-12-21 12:00:00,1.0,160912,Recovered by DR
COCHN,AWS_SDM,2017-08-23 00:00:00,2020-12-08 00:00:00,1.0,E5908,Recovered by DR
COCHN,COSMOS_MOD,2017-08-23 00:00:00,2020-12-21 12:00:00,1.0,HI-TC02-1018,Recovered by DR
COCHN,COSMOS_SNOW,2017-08-23 00:00:00,,1.0,1206,
COCHN,ETHERNET_115,2017-08-23 00:00:00,2020-12-08 00:00:00,1.0,13806,Stolen
COCHN,HF1,2017-08-23 00:00:00,,1.0,4026,
COCHN,HF2,2017-08-23 00:00:00,,1.0,4387,
COCHN,MODEM_PRO,2017-08-23 00:00:00,2020-12-08 00:00:00,1.0,8673377020460550,201612070015 - Stolen
COCHN,PA,2017-08-23 00:00:00,2020-11-12 00:00:00,1.0,K442011,
COCHN,PHENOCAM_LENS1,2017-08-23 00:00:00,2020-11-12 00:00:00,1.0,5993875,
COCHN,PHENOCAM_LENS2,2017-08-23 00:00:00,2020-11-12 00:00:00,1.0,5947072,
COCHN,RG,2017-08-23 00:00:00,2020-12-21 12:00:00,1.0,358372,Recovered by DR
COCHN,RH,2017-08-23 00:00:00,2019-10-17 00:00:00,1.0,L1320536,PPM
COCHN,SNOW_DEPTH,2017-08-23 00:00:00,2019-10-17 00:00:00,1.0,6676,Recovered during PPM
COCHN,STP,2017-08-23 00:00:00,,1.0,2252,
COCHN,TDT1,2017-08-23 00:00:00,,1.0,6503206,
COCHN,TDT2,2017-08-23 00:00:00,,1.0,6503244,
COCHN,TDT3,2017-08-23 00:00:00,,1.0,6504184,
COCHN,TDT4,2017-08-23 00:00:00,,1.0,6504183,
COCHN,TDT5,2017-08-23 00:00:00,,1.0,6503255,
COCHN,TDT6,2017-08-23 00:00:00,,1.0,6503205,
COCHN,TDT7,2017-08-23 00:00:00,,1.0,6503212,
COCHN,TDT8,2017-08-23 00:00:00,,1.0,6503218,
COCHN,TDT9,2017-08-23 00:00:00,,1.0,6503253,
COCHN,TDT10,2017-08-23 00:00:00,,1.0,6503251,
COCLP,COSMOS_MOD,2018-01-31 10:00:00,,3.0,HI-TC02-2027,Original tube fixed and replaced
COCLP,COSMOS_MOD2,2018-01-31 10:00:00,2019-10-31 13:00:00,1.0,HI-TC02-1082,Temporary replacement tube re-addressed to COSMOS_MOD2 for comparison with original tube
BICKL,HYGROCLIP,2017-02-17 09:30:00,2018-03-06 12:00:00,2.0,61019689,Replaced by CSL during PPM
BICKL,HYGROCLIP_A,2018-03-06 12:00:00,2018-08-21 09:30:00,3.0,20135119,Replaced by Milo Brooks after previous sensor failed
SHEEP,ETHERNET_115,2013-10-24 14:30:00,2020-02-11 00:00:00,1.0,11045,Removed by CSL during PPM
SHEEP,LOGGER,2013-10-24 14:30:00,2020-02-11 00:00:00,1.0,8473,Removed by CSL during PPM
SHEEP,PHENOCAM_LENS1,2013-10-24 14:30:00,2018-12-05 12:00:00,1.0,,IP: 10.12.148.168
SHEEP,AWS_ANEM,2013-10-24 14:30:00,2020-02-11 00:00:00,1.0,13200043,Wind sonic (2D)
SHEEP,MODEM,2013-10-24 14:30:00,2020-02-13 00:00:00,1.0,359991030457797,Removed by CSL during PPM
STIPS,AWS_ANEM,2018-07-12 11:30:00,,1.0,140316,
STIPS,CHAIN,2018-07-12 11:30:00,,1.0,,Installed by JT to improve wind interference issue
WADDN,HYGROCLIP,2013-11-04 18:30:00,2016-07-27 10:30:00,1.0,60884040,
WADDN,HYGROCLIP,2016-07-27 10:30:00,2018-07-18 15:00:00,2.0,61222913,
WADDN,HYGROCLIP_A,2018-07-18 15:00:00,2018-10-04 12:00:00,3.0,20134470,Installed by JT on site visit
WADDN,CHAIN,2018-07-18 15:00:00,,1.0,,Installed by JT on site visit to combat wind interference issue
FINCH,CHAIN,2018-07-19 17:00:00,,1.0,,
MORLY,CHAIN,2018-07-19 15:30:00,,1.0,,
EUSTN,CHAIN,2018-07-19 14:30:00,,1.0,,
ELMST,CHAIN,2018-07-19 13:00:00,,1.0,,
LIZRD,CHAIN,2018-07-18 14:30:00,,1.0,,
BICKL,HYGROCLIP_A,2018-08-21 13:30:00,2019-09-10 00:00:00,4.0,20135003,Replaced by CSL during PPM
BICKL,TDT1,2018-08-21 12:00:00,,2.0,6013228,Replaced by CSL during PPM
BICKL,TDT2,2018-08-21 12:00:00,2020-11-24 00:00:00,2.0,6013223,Replaced by CSL during PPM
BICKL,STP,2018-08-21 13:00:00,,2.0,2255,Replaced by CSL during PPM
BICKL,HF1,2018-08-21 13:00:00,,2.0,4021,Replaced by CSL during PPM
BICKL,HF2,2018-08-21 13:00:00,2022-05-26 09:00:00,2.0,4019,Replaced by CSL during PPM
BICKL,PHENOCAM_LENS1,2018-08-21 09:30:00,,2.0,5920643 ,IP:10.12.145.217
BICKL,PHENOCAM_LENS2,2018-08-21 09:30:00,,2.0,5913729,IP:10.12.145.217
BICKL,CHAIN,2018-08-21 12:00:00,,1.0,,Installed by CSL during PPM
BUNNY,HYGROCLIP,2015-01-27 00:30:00,2018-08-22 09:00:00,1.0,61019699,
BUNNY,HYGROCLIP_A,2018-08-22 10:00:00,2019-06-27 07:00:00,2.0,20135068,Replaced by CSL during PPM
BUNNY,TDT2,2018-08-22 11:30:00,2020-07-17 00:00:00,2.0,6013236,Replaced by CSL during PPM
BUNNY,PHENOCAM_LENS1,2018-08-22 08:30:00,,2.0,5412758 ,IP:10.20.196.51
BUNNY,PHENOCAM_LENS2,2018-08-22 08:30:00,,2.0,5356508,IP:10.20.196.51
BICKL,MODEM,2015-01-28 17:00:00,2020-11-24 00:00:00,1.0,3599910306252874,Removed by CSL
BICKL,LOGGER,2015-01-28 17:00:00,2020-11-24 00:00:00,1.0,9770,Removed by CSL
BICKL,ETHERNET_115,2015-01-28 17:00:00,2020-12-22 10:10:00,1.0,13622,Removed by DR due to intermittent comms fault
BUNNY,TDT1,2018-08-22 11:30:00,2020-06-10 11:30:00,2.0,6013226,Replaced by CSL during PPM
CARDT,HYGROCLIP,2015-06-24 10:00:00,2018-10-02 10:00:00,1.0,61222931 ,
CARDT,HYGROCLIP_A,2018-10-02 11:00:00,2019-10-22 11:00:00,2.0,20135002,Replaced by CSL during PPM
CARDT,CHAIN,2018-10-02 11:00:00,,1.0,,
CARDT,PHENOCAM_LENS1,2018-10-02 13:00:00,,2.0,5375146,IP:10.16.46.235
CARDT,PHENOCAM_LENS2,2018-10-02 13:00:00,,2.0,5375252,IP:10.16.46.235
CHIMN,4CR,2018-10-05 14:00:00,2020-08-18 08:45:00,2.0,2311,Replaced by CSL during PPM fpr failing SWin spot check
CHIMN,ETHERNET_115,2018-10-05 13:30:00,2020-01-22 12:00:00,2.0,13473,Replaced by CSL during PPM
CHIMN,HYGROCLIP_A,2018-10-05 13:30:00,2020-02-12 00:00:00,3.0,20134978,Replaced by CSL during PPM. 12-FEB-20 PPMold hygroclip replaced SN noted as 60835464.
CHIMN,LOGGER,2018-10-05 13:30:00,2020-01-22 13:30:00,2.0,9476,Replaced by CSL during PPM
CHIMN,PHENOCAM_LENS1,2018-10-05 09:30:00,2019-06-25 10:30:00,2.0,5886869,IP:10.22.79.179
CHIMN,PHENOCAM_LENS2,2018-10-05 09:30:00,2019-06-25 10:30:00,2.0,5886868,IP:10.22.79.179
CHIMN,MODEM,2013-10-02 13:30:00,2019-10-09 11:00:00,1.0,354374042497801,
ALIC1,HYGROCLIP,2015-03-06 13:30:00,2016-07-28 12:00:00,1.0,61218689,
ALIC1,MODEM,2018-03-06 13:30:00,2020-02-13 00:00:00,1.0,3599910306252174,
PLYNL,MODEM,2014-11-05 12:30:00,2019-11-15 10:00:00,1.0,359991030605460,
HILLB,RG,2018-11-15 16:00:00,2019-08-21 00:00:00,2.0,387938,Replaced by ET/PS during RM. Removed during PPM during to noisy data
HILLB,PHENOCAM_LENS1,2018-11-15 15:00:00,,2.0,5919382,Replaced by ET/PS during RM
HILLB,PHENOCAM_LENS2,2018-11-15 15:00:00,,2.0,5920039,Replaced by ET/PS during RM
HENFS,HYGROCLIP,2015-12-17 13:00:00,2017-01-24 12:30:00,1.0,61223072,
HENFS,HYGROCLIP,2017-01-24 12:30:00,2018-11-01 12:00:00,2.0,61019084,Replaced during CSL PPM
HENFS,HYGROCLIP_A,2018-11-01 12:00:00,2019-09-18 10:30:00,3.0,20135087,Replaced during CSL PPM
HENFS,PHENOCAM_LENS1,2018-11-01 12:00:00,,2.0,5376288,IP:10.16.65.218 Replaced during CSL PPM
HENFS,PHENOCAM_LENS2,2018-11-01 12:00:00,,2.0,5966359,IP:10.16.65.218 Replaced during CSL PPM
HOLLN,HYGROCLIP,2014-03-25 12:30:00,2015-09-01 12:00:00,1.0,61019670,
HOLLN,HYGROCLIP,2015-09-01 12:00:00,2016-10-05 12:00:00,2.0,61212106,Replaced during CSL PPM
HOLLN,HYGROCLIP,2016-10-05 12:00:00,2017-08-01 12:00:00,3.0,61222971,Replaced during CSL PPM
HOLLN,HYGROCLIP_A,2018-12-19 12:00:00,2019-12-03 00:00:00,6.0,20269328,Replaced during CSL PPM
HOLLN,4CR,2018-12-19 12:00:00,2019-05-22 00:00:00,2.0,2758,Replaced during CSL PPM
HOLLN,COSMOS_MOD2,2018-12-19 12:00:00,2019-11-05 12:30:00,1.0,HI-TC02-2011,Installed during CSL PPM
HOLLN,TDT1,2018-12-19 12:00:00,,2.0,6503277,Replaced during CSL PPM
HOLLN,TDT2,2018-12-19 12:00:00,,2.0,6503280,Replaced during CSL PPM
HOLLN,PHENOCAM_LENS1,2018-12-19 12:00:00,,2.0,5918583,IP:10.12.112.239 Replaced during CSL PPM
HOLLN,PHENOCAM_LENS2,2018-12-19 12:00:00,,2.0,5914348,IP:10.12.112.239 Replaced during CSL PPM
WRTTL,RH,2019-06-19 08:40:00,2019-11-20 00:00:00,2.0,P4020594,Fitted by DR during RM as not done during PPM
SHEEP,RG,2019-06-24 14:25:00,2019-10-03 08:34:00,2.0,342192,
CHIMN,PHENOCAM_LENS1,2019-06-25 10:30:00,,3.0,5919451,10.12.147.232
CHIMN,PHENOCAM_LENS2,2019-06-25 10:30:00,,3.0,5920232,10.12.147.232
RISEH,PHENOCAM_LENS2,2016-05-04 16:00:00,2018-08-17 11:00:00,1.0,5375146,IP:10.16.106.236
RISEH,PHENOCAM_LENS1,2019-06-26 12:00:00,,3.0,5911352,IP:10.11.115.44 Replaced during RM
RISEH,PHENOCAM_LENS2,2019-06-26 12:00:00,,3.0,5918273,IP:10.11.115.44 Replaced during RM
BUNNY,HYGROCLIP_A,2019-06-27 07:00:00,2019-09-11 00:00:00,3.0,220269164,
MOORH,CHAIN,2018-08-15 09:00:00,,1.0,,
MOORH,HYGROCLIP_A,2018-08-15 10:30:00,2019-09-04 00:00:00,4.0,20134429,Replaced during CSL PPM
MOORH,PHENOCAM_LENS1,2018-08-15 09:00:00,,2.0,5401669,IP:10.20.154.167 Replaced during CSL PPM
MOORH,PHENOCAM_LENS2,2018-08-15 09:00:00,,2.0,5401630,IP:10.20.154.167 Replaced during CSL PPM
MOORH,SNOW_DEPTH,2018-08-15 09:30:00,2019-09-04 00:00:00,3.0,5692,Replaced during CSL PPM
MORLY,4CR,2018-09-18 10:30:00,2019-09-24 07:00:00,2.0,2319,Replaced during CSL PPM
MORLY,HYGROCLIP_A,2018-09-18 10:30:00,2019-09-24 07:00:00,3.0,20135000,Replaced during CSL PPM
MORLY,PHENOCAM_LENS1,2018-09-18 10:30:00,,2.0,5368385,IP:10.18.153.191 Replaced during CSL PPM
MORLY,PHENOCAM_LENS2,2018-09-18 10:30:00,,2.0,5410219,IP:10.18.153.191 Replaced during CSL PPM
HOLLN,4CR,2019-05-22 00:00:00,2019-12-03 00:00:00,3.0,2897,Replaced during RM as NR01 had erratic readings. Poss O/S issue
CRICH,LOGGER,2017-04-25 12:00:00,2021-05-12 09:00:00,2.0,8900,
STIPS,4CR,2019-09-20 00:00:00,2022-05-25 09:00:00,2.0,1918,
STIPS,AWS,2019-09-20 00:00:00,2020-08-06 00:00:00,2.0,1906003,Removed during ppm for failing Pressure spot check
STIPS,HYGROCLIP_A,2019-09-20 00:00:00,2020-08-06 00:00:00,3.0,20064852,Replaced during PPM
STIPS,LOGGER,2019-09-20 00:00:00,2021-05-05 08:00:00,2.0,8899,
MOREM,RH,2019-09-13 00:00:00,2020-07-22 00:00:00,2.0,L1330308,
EUSTN,PA,2019-09-25 00:00:00,2021-04-29 12:00:00,2.0,L1710069,
EUSTN,RH,2019-09-25 00:00:00,2020-07-31 00:00:00,3.0,M2900122,
CGARW,RH,2019-09-17 00:00:00,2020-10-06 08:35:00,4.0,L1320539,Replaced during RM - cable damaged but due calibration
CGARW,SNOW_DEPTH,2019-09-17 00:00:00,2020-10-21 00:00:00,3.0,5688,Replaced during PPM
REDHL,RG,2019-10-04 08:20:00,2020-01-30 00:00:00,2.0,387940,Replaced by CSL during PPM
ROTHD,HYGROCLIP,2014-07-25 08:00:00,2018-10-03 12:00:00,1.0,61223044,
ROTHD,LOGGER,2014-07-25 08:00:00,2019-10-23 08:00:00,1.0,8969,
ROTHD,MODEM,2014-07-25 08:00:00,2019-10-23 08:00:00,1.0,359991030605700,
CARDT,LOGGER,2015-06-24 10:00:00,2020-07-16 00:00:00,1.0,9969,Swapped by CSL at PPM
PLYNL,HYGROCLIP_A,2017-11-16 16:00:00,2018-06-25 12:00:00,4.0,20134473,Replaced at 16:04 by ET on site visit
SHEEP,TDT1,2017-11-09 13:00:00,2021-07-07 09:00:00,3.0,6501202,Installed 0.4m west of original sensor. Previous sensor removed due to cable damage.
CRICH,HYGROCLIP_A,2017-11-07 09:00:00,2018-08-14 00:00:00,2.0,20134997,Replaced by site host in response to faulty sensor. Time of change is approximate.
MOORH,HYGROCLIP_A,2017-11-17 11:00:00,2018-08-15 08:00:00,3.0,20134982,
COCLP,COSMOS_MOD,2017-11-16 13:00:00,2018-01-31 10:00:00,2.0,HI-TC02-1082,Temporary replacement tube while connector being fixed on previous tube.
COCLP,HYGROCLIP,2014-11-21 14:30:00,2016-12-14 13:00:00,1.0,61211917,
COCLP,HYGROCLIP,2016-12-14 13:00:00,2017-11-16 14:00:00,2.0,61019467,Sensor replaced by CSL during PPM
COCLP,HYGROCLIP_A,2017-11-16 14:00:00,2018-10-19 07:30:00,3.0,20134990,Replaced by BW on site visit
HARWD,MODEM_PRO,2017-11-15 15:30:00,2021-09-15 09:00:00,2.0,867377020460105,Barcode: 201612070019
HARWD,MODEM,2015-05-22 12:00:00,2017-11-15 15:30:00,1.0,,
HARWD,HYGROCLIP_A,2017-11-15 15:30:00,2018-10-16 09:00:00,3.0,20134640,Changed by BW on site visit
HARWD,HYGROCLIP,2016-12-13 15:00:00,2017-11-15 15:30:00,2.0,61019116,Changed by CSL during PPM
HARWD,HYGROCLIP,2015-05-22 12:00:00,2016-12-13 15:00:00,1.0,61222864,
SHEEP,HF1,2017-11-09 13:30:00,,2.0,3229,HFP reinstalled after being unearthed by rabbits. Moved to 0.03m east of original pit.
REDHL,CHAIN,2017-11-02 12:30:00,,1.0,,
RDMER,CHAIN,2017-10-20 08:36:00,2018-09-19 08:00:00,1.0,,Stainless steel chain added to pluvio to improve wind interference problem
PLYNL,AWS_ANEM,2017-11-16 16:00:00,2019-09-19 09:00:00,3.0,140315,
BUNNY,ETHERNET_115,2015-01-27 00:30:00,,1.0,6981,SN confirmed at 17-Jul-20 PPM
BUNNY,LOGGER,2015-01-27 00:30:00,2020-07-17 00:00:00,1.0,2164,Cal date 07/09/07. Swapped by CSL at PPM.
BUNNY,MODEM,2015-01-27 00:30:00,2020-06-10 09:45:00,1.0,359991030600180,
LODTN,ETHERNET_115,2016-04-26 15:00:00,2017-11-29 10:30:00,1.0,,
LODTN,LOGGER,2016-04-26 15:00:00,2019-10-02 08:00:00,1.0,10258,
LODTN,ETHERNET_115,2017-11-29 10:30:00,2019-10-02 08:00:00,2.0,13331,
BUNNY,AWS_ANEM,2017-11-29 10:00:00,2019-09-11 00:00:00,2.0,140810,Replaced by JT on site visit to fix NaN readings with previous instrument (see issue tracker 1212)
TADHM,HYGROCLIP,2017-02-09 11:30:00,2018-04-26 12:00:00,2.0,61019485,Replacement installed during PPM
TADHM,HYGROCLIP,2014-10-14 12:00:00,2017-02-09 11:30:00,1.0,61211208,
TADHM,HYGROCLIP_A,2018-04-26 12:00:00,2018-12-04 12:00:00,3.0,20134443,Replacement after previous sensor failed.
LODTN,4CR,2018-04-23 12:00:00,2022-04-28 12:00:00,2.0,2759,New NR01 installed during CSL PPM. Time of installation is approximate.
LODTN,RH,2018-04-23 12:00:00,2019-08-13 10:00:00,2.0,M2920126,New HMP155 installed during CSL PPM. Time of installation is approximate.
RDMER,HYGROCLIP,2015-02-10 10:30:00,2016-11-03 14:30:00,1.0,61212085,
RDMER,HYGROCLIP,2016-11-03 14:30:00,2018-05-10 12:00:00,2.0,61211945,Installed by CSL during PPM
RDMER,HYGROCLIP_A,2018-05-10 12:00:00,2018-09-19 08:00:00,3.0,20134480,Installed by JT on site visit after fault with previous sensor.
EUSTN,PHENOCAM_LENS1,2018-05-10 12:00:00,,2.0,5411297,IP: 10.20.199.147
EUSTN,PHENOCAM_LENS2,2018-05-10 12:00:00,,2.0,5960595,IP: 10.20.199.147
FIVET,AWS_ANEM,2018-06-26 15:30:00,,1.0,144202,
FIVET,RG,2018-06-26 15:30:00,,1.0,368534,
FIVET,4CR,2018-06-26 15:30:00,2022-07-26 09:00:00,1.0,2548,
FIVET,HF1,2018-06-26 15:30:00,,1.0,4672,
FIVET,HF2,2018-06-26 15:30:00,,1.0,4675,
FIVET,STP,2018-06-26 15:30:00,,1.0,2274,
FIVET,TDT1,2018-06-26 15:30:00,,1.0,6504139,
FIVET,TDT2,2018-06-26 15:30:00,,1.0,6504144,
FIVET,COSMOS_MOD,2018-06-26 15:30:00,,1.0,HI-TC02-2007,
FIVET,TDT3,2018-06-26 15:30:00,,1.0,6504132,
FIVET,TDT4,2018-06-26 15:30:00,,1.0,6503243,
FIVET,TDT5,2018-06-26 15:30:00,,1.0,6504134,
FIVET,TDT6,2018-06-26 15:30:00,,1.0,6503247,
FIVET,TDT7,2018-06-26 15:30:00,,1.0,6503240,
FIVET,TDT8,2018-06-26 15:30:00,,1.0,6501437,
